customer_id,recommended_product_id,score
C000217,P00144,0.0952
C000217,P00241,0.0903
C000218,P00464,0.1674
C000218,P00401,0.1548
C000218,P00286,0.1483
C000218,P00025,0.1336
C000218,P00595,0.1318
C000219,P00268,0.1658
C000219,P00311,0.1613
C000219,P00307,0.1601
C000219,P00097,0.1552
C000219,P00326,0.1501
C000220,P00270,0.1651
C000220,P00113,0.1188
C000220,P00335,0.0923
C000220,P00518,0.087
C000220,P00347,0.0869
C000221,P00329,0.1574
C000221,P00516,0.1287
C000221,P00547,0.1258
C000221,P00487,0.1014
C000221,P00050,0.0942
C000222,P00403,0.1899
C000222,P00373,0.1853
C000222,P00301,0.1577
C000222,P00056,0.1569
C000222,P00535,0.1563
C000223,P00589,0.1549
C000223,P00325,0.1209
C000223,P00553,0.1209
C000223,P00199,0.1195
C000223,P00371,0.1193
C000224,P00254,0.0914
C000224,P00501,0.0873
C000224,P00043,0.0842
C000224,P00118,0.0825
C000224,P00208,0.0824
C000225,P00223,0.1757
C000225,P00089,0.1626
C000225,P00372,0.153
C000225,P00329,0.1289
C000225,P00296,0.1229
C000226,P00179,0.1226
C000226,P00378,0.1176
C000226,P00037,0.1007
C000226,P00526,0.0931
C000226,P00178,0.0929
C000227,P00508,0.1515
C000227,P00232,0.1444
C000227,P00336,0.1277
C000227,P00175,0.114
C000227,P00403,0.1139
C000228,P00491,0.1355
C000228,P00166,0.1334
C000228,P00389,0.1264
C000228,P00073,0.1236
C000228,P00473,0.1224
C000229,P00381,0.1949
C000229,P00491,0.1295
C000229,P00310,0.1277
C000229,P00279,0.1255
C000229,P00434,0.124
C000230,P00236,0.1342
C000230,P00526,0.1279
C000230,P00075,0.1278
C000230,P00588,0.1249
C000230,P00076,0.1246
C000231,P00050,0.084
C000231,P00563,0.0836
C000231,P00332,0.0826
C000231,P00391,0.0821
C000231,P00330,0.0806
C000232,P00443,0.125
C000232,P00493,0.1154
C000232,P00327,0.1121
C000232,P00280,0.1046
C000232,P00223,0.0989
C000233,P00105,0.1948
C000233,P00410,0.1671
C000233,P00399,0.1654
C000233,P00182,0.1568
C000233,P00354,0.1522
C000234,P00073,0.1236
C000234,P00109,0.1123
C000234,P00594,0.0983
C000234,P00516,0.0868
C000234,P00018,0.0837
C000235,P00104,0.1306
C000235,P00461,0.1274
C000235,P00200,0.1273
C000235,P00310,0.1221
C000235,P00044,0.1217
C000236,P00329,0.1222
C000236,P00066,0.1019
C000236,P00308,0.0848
C000236,P00396,0.0814
C000236,P00535,0.0809
C000237,P00491,0.1278
C000237,P00457,0.0868
C000237,P00056,0.0837
C000237,P00392,0.0821
C000237,P00116,0.0801
C000238,P00264,0.0932
C000238,P00558,0.0898
C000238,P00087,0.0898
C000238,P00412,0.0866
C000238,P00063,0.0851
C000239,P00599,0.0803
C000239,P00523,0.0779
C000239,P00116,0.0763
C000239,P00060,0.0523
C000239,P00135,0.0473
C000240,P00025,0.0863
C000240,P00043,0.0806
C000240,P00570,0.0778
C000240,P00208,0.0775
C000240,P00417,0.0749
C000241,P00442,0.1562
C000241,P00186,0.1217
C000241,P00565,0.1153
C000241,P00049,0.1109
C000241,P00269,0.0936
C000242,P00360,0.1561
C000242,P00411,0.123
C000242,P00541,0.1166
C000242,P00492,0.0927
C000242,P00269,0.092
C000243,P00443,0.1772
C000243,P00587,0.1357
C000243,P00378,0.1248
C000243,P00258,0.1227
C000243,P00063,0.1204
C000244,P00022,0.1576
C000244,P00336,0.1328
C000244,P00092,0.1326
C000244,P00580,0.1216
C000244,P00180,0.1212
C000245,P00116,0.1879
C000245,P00494,0.1862
C000245,P00223,0.1546
C000245,P00192,0.1541
C000245,P00323,0.1526
C000246,P00034,0.2479
C000246,P00025,0.1679
C000246,P00042,0.1636
C000246,P00302,0.1526
C000246,P00565,0.148
C000247,P00307,0.1922
C000247,P00560,0.1218
C000247,P00493,0.1198
C000247,P00285,0.1167
C000247,P00223,0.1162
C000248,P00594,0.1672
C000248,P00215,0.1607
C000248,P00520,0.1552
C000248,P00417,0.1528
C000248,P00588,0.1316
C000249,P00412,0.1288
C000249,P00092,0.0938
C000249,P00170,0.0905
C000249,P00529,0.0905
C000249,P00164,0.086
C000250,P00491,0.1674
C000250,P00144,0.1282
C000250,P00511,0.1253
C000250,P00337,0.1243
C000250,P00314,0.1232
C000251,P00331,0.2047
C000251,P00099,0.1941
C000251,P00554,0.158
C000251,P00510,0.1579
C000251,P00169,0.1575
C000252,P00137,0.1582
C000252,P00451,0.1281
C000252,P00349,0.1227
C000252,P00077,0.1227
C000252,P00142,0.1227
C000253,P00292,0.1194
C000253,P00378,0.1169
C000253,P00118,0.1135
C000253,P00131,0.1107
C000253,P00386,0.101
C000254,P00489,0.1194
C000254,P00206,0.0833
C000254,P00013,0.0822
C000254,P00566,0.0817
C000254,P00233,0.0813
C000255,P00267,0.1273
C000255,P00043,0.0973
C000255,P00559,0.0859
C000255,P00017,0.0837
C000255,P00069,0.0827
C000256,P00465,0.128
C000256,P00486,0.1201
C000256,P00223,0.1173
C000256,P00243,0.1151
C000256,P00463,0.0984
C000257,P00246,0.1226
C000257,P00118,0.1208
C000257,P00217,0.1167
C000257,P00548,0.1149
C000257,P00190,0.1131
C000258,P00263,0.1199
C000258,P00561,0.1184
C000258,P00231,0.115
C000258,P00546,0.1135
C000258,P00589,0.1126
C000259,P00330,0.0855
C000259,P00329,0.083
C000259,P00592,0.0794
C000259,P00034,0.0783
C000259,P00166,0.0775
C000260,P00358,0.1933
C000260,P00279,0.1771
C000260,P00278,0.1696
C000260,P00153,0.1625
C000260,P00231,0.1601
C000261,P00267,0.1682
C000261,P00566,0.1225
C000261,P00244,0.1206
C000261,P00412,0.1206
C000261,P00304,0.1183
C000262,P00264,0.1278
C000262,P00570,0.1241
C000262,P00588,0.1211
C000262,P00007,0.1193
C000262,P00079,0.1174
C000263,P00044,0.2283
C000263,P00054,0.2039
C000263,P00018,0.1854
C000263,P00376,0.1724
C000263,P00139,0.1643
C000264,P00180,0.1081
C000264,P00075,0.1009
C000264,P00114,0.0919
C000264,P00443,0.0831
C000264,P00016,0.0824
C000265,P00223,0.157
C000265,P00118,0.1199
C000265,P00384,0.1174
C000265,P00520,0.1174
C000265,P00425,0.1166
C000266,P00147,0.1315
C000266,P00087,0.1234
C000266,P00105,0.1225
C000266,P00273,0.1178
C000266,P00586,0.1176
C000267,P00307,0.1165
C000267,P00192,0.116
C000267,P00216,0.0849
C000267,P00099,0.0826
C000267,P00363,0.0818
C000268,P00236,0.051
C000268,P00399,0.0494
C000268,P00370,0.0486
C000268,P00135,0.0453
C000268,P00332,0.0446
C000269,P00530,0.0793
C000269,P00070,0.0789
C000269,P00329,0.0768
C000269,P00246,0.0764
C000269,P00435,0.075
C000270,P00600,0.1677
C000270,P00022,0.1583
C000270,P00390,0.1261
C000270,P00254,0.1253
C000270,P00501,0.1249
C000271,P00582,0.1669
C000271,P00554,0.081
C000271,P00406,0.08
C000271,P00427,0.0797
C000271,P00016,0.0765
C000272,P00291,0.128
C000272,P00036,0.1189
C000272,P00577,0.1176
C000272,P00538,0.1127
C000272,P00035,0.0955
C000273,P00386,0.0951
C000273,P00042,0.0892
C000273,P00333,0.0782
C000273,P00478,0.0776
C000273,P00591,0.0768
C000274,P00004,0.1585
C000274,P00075,0.1278
C000274,P00371,0.1201
C000274,P00438,0.1177
C000274,P00468,0.117
C000275,P00377,0.1329
C000275,P00496,0.1195
C000275,P00196,0.0874
C000275,P00413,0.0864
C000275,P00547,0.0836
C000276,P00526,0.1126
C000276,P00095,0.0878
C000276,P00113,0.0837
C000276,P00012,0.0827
C000276,P00263,0.0808
C000277,P00300,0.1239
C000277,P00319,0.1232
C000277,P00131,0.119
C000277,P00547,0.1157
C000277,P00573,0.0933
C000278,P00146,0.2035
C000278,P00469,0.1716
C000278,P00030,0.1643
C000278,P00128,0.1613
C000278,P00491,0.1612
C000279,P00404,0.1587
C000279,P00455,0.1422
C000279,P00105,0.1224
C000279,P00222,0.1214
C000279,P00233,0.1197
C000280,P00144,0.1607
C000280,P00566,0.1589
C000280,P00395,0.1235
C000280,P00023,0.1169
C000280,P00348,0.0972
C000281,P00211,0.0856
C000281,P00006,0.0846
C000281,P00412,0.0819
C000281,P00337,0.0817
C000281,P00527,0.0802
C000282,P00529,0.1298
C000282,P00283,0.1157
C000282,P00578,0.0878
C000282,P00476,0.0859
C000282,P00491,0.0841
C000283,P00239,0.167
C000283,P00562,0.1621
C000283,P00331,0.1612
C000283,P00283,0.1605
C000283,P00262,0.1581
C000284,P00372,0.1539
C000284,P00022,0.1298
C000284,P00366,0.1244
C000284,P00002,0.1242
C000284,P00183,0.123
C000285,P00259,0.137
C000285,P00016,0.1281
C000285,P00444,0.1195
C000285,P00271,0.1161
C000285,P00343,0.0978
C000286,P00236,0.1913
C000286,P00182,0.1611
C000286,P00064,0.1499
C000286,P00400,0.1489
C000286,P00229,0.1344
C000287,P00436,0.1271
C000287,P00344,0.1244
C000287,P00454,0.1117
C000287,P00305,0.0868
C000287,P00591,0.0853
C000288,P00321,0.154
C000288,P00129,0.1268
C000288,P00212,0.1261
C000288,P00491,0.1254
C000288,P00457,0.118
C000289,P00496,0.0896
C000289,P00299,0.0884
C000289,P00418,0.0882
C000289,P00360,0.0845
C000289,P00161,0.0834
C000290,P00535,0.1173
C000290,P00152,0.0932
C000290,P00478,0.0913
C000290,P00556,0.0874
C000290,P00510,0.0869
C000291,P00074,0.1226
C000291,P00199,0.116
C000291,P00206,0.0971
C000291,P00316,0.0943
C000291,P00579,0.0933
C000292,P00588,0.1333
C000292,P00465,0.1183
C000292,P00502,0.1158
C000292,P00573,0.0901
C000292,P00322,0.0886
C000293,P00091,0.1495
C000293,P00017,0.1274
C000293,P00209,0.1263
C000293,P00212,0.1202
C000293,P00269,0.1174
C000294,P00385,0.1563
C000294,P00587,0.1293
C000294,P00359,0.1251
C000294,P00273,0.1152
C000294,P00057,0.1101
C000295,P00445,0.1305
C000295,P00547,0.1251
C000295,P00379,0.1137
C000295,P00084,0.111
C000295,P00196,0.0912
C000296,P00458,0.166
C000296,P00404,0.1648
C000296,P00208,0.1582
C000296,P00172,0.1313
C000296,P00397,0.1284
C000297,P00144,0.0766
C000297,P00444,0.0755
C000297,P00298,0.0535
C000297,P00318,0.0492
C000297,P00292,0.0478
C000298,P00190,0.1358
C000298,P00599,0.1159
C000298,P00188,0.1058
C000298,P00374,0.1028
C000298,P00519,0.0908
C000299,P00135,0.1598
C000299,P00534,0.1275
C000299,P00144,0.1265
C000299,P00047,0.1259
C000299,P00584,0.1231
C000300,P00212,0.1247
C000300,P00186,0.0902
C000300,P00582,0.0871
C000300,P00204,0.0858
C000300,P00556,0.0833
C000301,P00470,0.085
C000301,P00312,0.0773
C000301,P00438,0.0769
C000301,P00288,0.0749
C000301,P00134,0.0725
C000302,P00006,0.1699
C000302,P00310,0.1634
C000302,P00401,0.1527
C000302,P00182,0.1217
C000302,P00471,0.1214
C000303,P00521,0.1221
C000303,P00046,0.12
C000303,P00071,0.1178
C000303,P00384,0.1142
C000303,P00392,0.1098
C000304,P00058,0.1305
C000304,P00323,0.1263
C000304,P00538,0.1157
C000304,P00415,0.1137
C000304,P00424,0.1107
C000305,P00116,0.1297
C000305,P00448,0.1246
C000305,P00563,0.1113
C000305,P00377,0.0932
C000305,P00332,0.088
C000306,P00366,0.1264
C000306,P00156,0.1187
C000306,P00074,0.1177
C000306,P00206,0.1171
C000306,P00058,0.1145
C000307,P00298,0.2049
C000307,P00521,0.1908
C000307,P00328,0.1603
C000307,P00021,0.134
C000307,P00582,0.1311
C000308,P00578,0.1246
C000308,P00571,0.1176
C000308,P00101,0.1172
C000308,P00536,0.1167
C000308,P00473,0.0923
C000309,P00376,0.1529
C000309,P00105,0.1031
C000309,P00534,0.0893
C000309,P00494,0.0851
C000309,P00270,0.0839
C000310,P00210,0.0898
C000310,P00371,0.0833
C000310,P00408,0.05
C000310,P00012,0.0477
C000310,P00441,0.046
C000311,P00098,0.129
C000311,P00399,0.0898
C000311,P00175,0.0872
C000311,P00323,0.0844
C000311,P00072,0.0832
C000312,P00099,0.1613
C000312,P00399,0.1336
C000312,P00246,0.132
C000312,P00278,0.1291
C000312,P00267,0.1271
C000313,P00460,0.2049
C000313,P00187,0.171
C000313,P00521,0.1701
C000313,P00574,0.1672
C000313,P00526,0.1665
C000314,P00065,0.0838
C000314,P00231,0.0834
C000314,P00244,0.082
C000314,P00228,0.082
C000314,P00307,0.0811
C000315,P00425,0.0949
C000315,P00359,0.0924
C000315,P00459,0.0916
C000315,P00594,0.0867
C000315,P00285,0.0849
C000316,P00414,0.1674
C000316,P00066,0.1646
C000316,P00049,0.1625
C000316,P00323,0.1584
C000316,P00438,0.1582
C000317,P00025,0.1225
C000317,P00175,0.1199
C000317,P00508,0.1196
C000317,P00343,0.1114
C000317,P00270,0.0878
C000318,P00006,0.0817
C000318,P00108,0.0504
C000318,P00402,0.0478
C000318,P00407,0.0462
C000318,P00494,0.0452
C000319,P00439,0.1965
C000319,P00137,0.1695
C000319,P00159,0.1595
C000319,P00371,0.1581
C000319,P00322,0.1335
C000320,P00476,0.1249
C000320,P00270,0.0965
C000320,P00344,0.0921
C000320,P00122,0.0894
C000320,P00367,0.088
C000321,P00500,0.176
C000321,P00296,0.1276
C000321,P00205,0.1275
C000321,P00100,0.1269
C000321,P00511,0.1261
C000322,P00552,0.1615
C000322,P00515,0.126
C000322,P00492,0.1257
C000322,P00116,0.122
C000322,P00062,0.1201
C000323,P00502,0.2095
C000323,P00588,0.2082
C000323,P00025,0.2039
C000323,P00153,0.1947
C000323,P00276,0.1934
C000324,P00138,0.178
C000324,P00025,0.1672
C000324,P00121,0.1645
C000324,P00055,0.1623
C000324,P00366,0.1593
C000325,P00331,0.1306
C000325,P00392,0.1138
C000325,P00273,0.11
C000325,P00327,0.0959
C000325,P00410,0.0892
C000326,P00277,0.1252
C000326,P00116,0.1176
C000326,P00480,0.1144
C000326,P00322,0.1062
C000326,P00114,0.0918
C000327,P00410,0.1178
C000327,P00399,0.1153
C000327,P00457,0.115
C000327,P00485,0.1095
C000327,P00113,0.0913
C000328,P00330,0.1388
C000328,P00287,0.1374
C000328,P00331,0.1241
C000328,P00270,0.122
C000328,P00202,0.1201
C000329,P00413,0.1293
C000329,P00188,0.1258
C000329,P00501,0.1177
C000329,P00588,0.0938
C000329,P00239,0.0924
C000330,P00139,0.1271
C000330,P00044,0.1235
C000330,P00005,0.1104
C000330,P00322,0.1086
C000330,P00401,0.0907
C000331,P00097,0.1218
C000331,P00114,0.1157
C000331,P00579,0.0865
C000331,P00232,0.0829
C000331,P00042,0.0829
C000332,P00411,0.1613
C000332,P00279,0.1608
C000332,P00363,0.1565
C000332,P00330,0.1321
C000332,P00068,0.1281
C000333,P00237,0.1871
C000333,P00110,0.1562
C000333,P00514,0.1537
C000333,P00399,0.1263
C000333,P00204,0.1234
C000334,P00445,0.0957
C000334,P00122,0.0894
C000334,P00379,0.0803
C000334,P00306,0.0801
C000334,P00211,0.0794
C000335,P00003,0.147
C000335,P00527,0.1313
C000335,P00268,0.1156
C000335,P00051,0.1153
C000335,P00420,0.0955
C000336,P00060,0.1003
C000336,P00527,0.0897
C000336,P00588,0.086
C000336,P00460,0.0799
C000336,P00284,0.0795
C000337,P00129,0.1555
C000337,P00521,0.119
C000337,P00264,0.1184
C000337,P00513,0.1142
C000337,P00239,0.0924
C000338,P00138,0.1345
C000338,P00278,0.12
C000338,P00012,0.0904
C000338,P00109,0.0855
C000338,P00164,0.0834
C000339,P00200,0.0888
C000339,P00053,0.0848
C000339,P00491,0.0836
C000339,P00272,0.0824
C000339,P00263,0.0816
C000340,P00014,0.0804
C000340,P00299,0.0498
C000340,P00381,0.0438
C000340,P00267,0.0431
C000340,P00099,0.0429
C000341,P00121,0.2948
C000341,P00235,0.1886
C000341,P00526,0.1635
C000341,P00556,0.1562
C000341,P00474,0.155
C000342,P00063,0.1689
C000342,P00152,0.1652
C000342,P00118,0.1647
C000342,P00107,0.1588
C000342,P00569,0.1579
C000343,P00248,0.1087
C000343,P00495,0.0995
C000343,P00035,0.0838
C000343,P00291,0.0821
C000343,P00421,0.0809
C000344,P00217,0.1306
C000344,P00296,0.1261
C000344,P00236,0.1117
C000344,P00305,0.0921
C000344,P00572,0.0861
C000345,P00090,0.1608
C000345,P00488,0.1232
C000345,P00579,0.1215
C000345,P00457,0.1177
C000345,P00005,0.099
C000346,P00300,0.1222
C000346,P00241,0.0966
C000346,P00441,0.0892
C000346,P00012,0.0858
C000346,P00408,0.0823
C000347,P00385,0.1675
C000347,P00419,0.1492
C000347,P00494,0.1469
C000347,P00496,0.1247
C000347,P00429,0.1244
C000348,P00166,0.1381
C000348,P00251,0.1282
C000348,P00591,0.1186
C000348,P00129,0.1181
C000348,P00272,0.1174
C000349,P00578,0.159
C000349,P00538,0.1309
C000349,P00396,0.1166
C000349,P00097,0.1154
C000349,P00099,0.1152
C000350,P00231,0.1258
C000350,P00298,0.0918
C000350,P00305,0.0893
C000350,P00235,0.0885
C000350,P00418,0.0854
C000351,P00254,0.1674
C000351,P00242,0.1282
C000351,P00365,0.1278
C000351,P00045,0.1269
C000351,P00290,0.1265
C000352,P00463,0.2225
C000352,P00254,0.1757
C000352,P00384,0.1707
C000352,P00105,0.166
C000352,P00188,0.1648
C000353,P00147,0.1948
C000353,P00062,0.1757
C000353,P00594,0.1755
C000353,P00160,0.1734
C000353,P00582,0.1662
C000354,P00118,0.1651
C000354,P00371,0.1612
C000354,P00018,0.16
C000354,P00001,0.1347
C000354,P00063,0.1339
C000355,P00144,0.1242
C000355,P00260,0.1205
C000355,P00364,0.1193
C000355,P00588,0.1156
C000355,P00450,0.1148
C000356,P00252,0.0868
C000356,P00117,0.082
C000356,P00553,0.0815
C000356,P00596,0.0815
C000356,P00059,0.0778
C000357,P00534,0.1752
C000357,P00116,0.1342
C000357,P00024,0.1236
C000357,P00022,0.1233
C000357,P00034,0.1208
C000358,P00075,0.0951
C000358,P00443,0.0853
C000358,P00080,0.0851
C000358,P00589,0.0824
C000358,P00354,0.0767
C000359,P00425,0.1315
C000359,P00338,0.1136
C000359,P00223,0.1094
C000359,P00068,0.0916
C000359,P00049,0.09
C000360,P00138,0.1232
C000360,P00077,0.1206
C000360,P00439,0.1188
C000360,P00354,0.1181
C000360,P00183,0.1075
C000361,P00207,0.1614
C000361,P00188,0.1573
C000361,P00285,0.1569
C000361,P00122,0.125
C000361,P00325,0.1225
C000362,P00383,0.1586
C000362,P00135,0.1547
C000362,P00532,0.13
C000362,P00105,0.1225
C000362,P00582,0.1197
C000363,P00074,0.125
C000363,P00296,0.1249
C000363,P00556,0.1199
C000363,P00119,0.1172
C000363,P00244,0.1128
C000364,P00179,0.1551
C000364,P00118,0.1202
C000364,P00501,0.1196
C000364,P00415,0.1195
C000364,P00129,0.1141
C000365,P00264,0.1744
C000365,P00268,0.1599
C000365,P00412,0.1553
C000365,P00206,0.1477
C000365,P00455,0.1399
C000366,P00169,0.1224
C000366,P00360,0.1192
C000366,P00334,0.1139
C000366,P00408,0.1098
C000366,P00143,0.0925
C000367,P00412,0.1542
C000367,P00309,0.1526
C000367,P00445,0.1315
C000367,P00271,0.1274
C000367,P00362,0.1246
C000368,P00383,0.0938
C000368,P00561,0.084
C000368,P00267,0.0828
C000368,P00583,0.0795
C000368,P00419,0.0793
C000369,P00279,0.0828
C000369,P00030,0.0823
C000369,P00182,0.0814
C000369,P00523,0.0804
C000369,P00004,0.0781
C000370,P00470,0.1274
C000370,P00494,0.1191
C000370,P00499,0.0845
C000370,P00373,0.082
C000370,P00308,0.0814
C000371,P00200,0.1157
C000371,P00086,0.0871
C000371,P00021,0.0853
C000371,P00369,0.0844
C000371,P00493,0.0823
C000372,P00130,0.157
C000372,P00511,0.1482
C000372,P00226,0.1293
C000372,P00213,0.1274
C000372,P00170,0.1203
C000373,P00268,0.1697
C000373,P00420,0.1361
C000373,P00392,0.1295
C000373,P00307,0.1265
C000373,P00192,0.1195
C000374,P00599,0.126
C000374,P00012,0.0961
C000374,P00017,0.0875
C000374,P00397,0.0866
C000374,P00121,0.0859
C000375,P00294,0.2072
C000375,P00404,0.1613
C000375,P00395,0.1264
C000375,P00482,0.1231
C000375,P00546,0.1113
C000376,P00175,0.1363
C000376,P00496,0.1276
C000376,P00576,0.1184
C000376,P00110,0.1182
C000376,P00371,0.1123
C000377,P00116,0.1487
C000377,P00236,0.1191
C000377,P00088,0.113
C000377,P00060,0.0916
C000377,P00280,0.0907
C000378,P00156,0.1618
C000378,P00013,0.153
C000378,P00221,0.1242
C000378,P00502,0.1208
C000378,P00554,0.1193
C000379,P00264,0.1765
C000379,P00334,0.1155
C000379,P00597,0.1145
C000379,P00175,0.1123
C000379,P00445,0.1054
C000380,P00448,0.1272
C000380,P00370,0.1211
C000380,P00269,0.1191
C000380,P00328,0.1189
C000380,P00067,0.118
C000381,P00078,0.1492
C000381,P00597,0.137
C000381,P00217,0.1366
C000381,P00021,0.1328
C000381,P00264,0.1257
C000382,P00127,0.0867
C000382,P00059,0.0867
C000382,P00291,0.0843
C000382,P00400,0.0793
C000382,P00457,0.0783
C000383,P00105,0.1377
C000383,P00298,0.123
C000383,P00455,0.0999
C000383,P00368,0.0847
C000383,P00223,0.0803
C000384,P00144,0.1286
C000384,P00035,0.1201
C000384,P00454,0.1138
C000384,P00099,0.0875
C000384,P00509,0.0848
C000385,P00186,0.1218
C000385,P00453,0.1158
C000385,P00088,0.0853
C000385,P00116,0.0827
C000385,P00098,0.0812
C000386,P00018,0.1536
C000386,P00129,0.1531
C000386,P00160,0.1304
C000386,P00118,0.1192
C000386,P00327,0.1186
C000387,P00364,0.1709
C000387,P00307,0.1247
C000387,P00304,0.1193
C000387,P00020,0.1171
C000387,P00547,0.1157
C000388,P00371,0.1637
C000388,P00513,0.1312
C000388,P00116,0.1281
C000388,P00189,0.124
C000388,P00546,0.1183
C000389,P00443,0.1333
C000389,P00481,0.1297
C000389,P00053,0.127
C000389,P00272,0.1269
C000389,P00595,0.1262
C000390,P00118,0.0951
C000390,P00107,0.0914
C000390,P00455,0.0902
C000390,P00095,0.0878
C000390,P00354,0.0816
C000391,P00438,0.1272
C000391,P00179,0.1249
C000391,P00599,0.1242
C000391,P00475,0.1148
C000391,P00049,0.1125
C000392,P00217,0.1259
C000392,P00016,0.1173
C000392,P00210,0.0937
C000392,P00098,0.0932
C000392,P00299,0.0895
C000393,P00143,0.13
C000393,P00182,0.1275
C000393,P00379,0.1202
C000393,P00255,0.1178
C000393,P00547,0.1172
C000394,P00028,0.1295
C000394,P00184,0.1278
C000394,P00157,0.1265
C000394,P00331,0.1256
C000394,P00589,0.122
C000395,P00490,0.1202
C000395,P00450,0.0821
C000395,P00550,0.0814
C000395,P00559,0.0798
C000395,P00138,0.0766
C000396,P00502,0.1566
C000396,P00098,0.1308
C000396,P00580,0.1212
C000396,P00022,0.1201
C000396,P00378,0.1158
C000397,P00186,0.1228
C000397,P00411,0.0864
C000397,P00279,0.0858
C000397,P00107,0.0792
C000397,P00182,0.078
C000398,P00199,0.083
C000398,P00515,0.0774
C000398,P00294,0.053
C000398,P00231,0.0449
C000398,P00205,0.0447
C000399,P00462,0.1162
C000399,P00594,0.0843
C000399,P00445,0.0834
C000399,P00011,0.0811
C000399,P00439,0.0803
C000400,P00527,0.16
C000400,P00269,0.1326
C000400,P00182,0.1305
C000400,P00272,0.1277
C000400,P00335,0.1266
C000401,P00526,0.1621
C000401,P00483,0.1251
C000401,P00461,0.1212
C000401,P00319,0.1195
C000401,P00051,0.1178
C000402,P00556,0.1264
C000402,P00086,0.1246
C000402,P00389,0.1237
C000402,P00595,0.1194
C000402,P00267,0.1171
C000403,P00403,0.1927
C000403,P00400,0.1278
C000403,P00521,0.1212
C000403,P00544,0.1171
C000403,P00450,0.116
C000404,P00213,0.1752
C000404,P00383,0.1595
C000404,P00199,0.1517
C000404,P00236,0.1514
C000404,P00063,0.1514
C000405,P00371,0.1195
C000405,P00519,0.0883
C000405,P00095,0.087
C000405,P00105,0.0853
C000405,P00268,0.0838
C000406,P00536,0.0886
C000406,P00302,0.087
C000406,P00209,0.0865
C000406,P00407,0.0859
C000406,P00385,0.0831
C000407,P00577,0.1269
C000407,P00078,0.1219
C000407,P00242,0.1195
C000407,P00520,0.1186
C000407,P00129,0.1165
C000408,P00155,0.083
C000408,P00294,0.0819
C000408,P00541,0.0812
C000408,P00527,0.0789
C000408,P00386,0.0776
C000409,P00347,0.0885
C000409,P00113,0.0865
C000409,P00328,0.0865
C000409,P00482,0.08
C000409,P00443,0.0778
C000410,P00556,0.1291
C000410,P00335,0.1218
C000410,P00522,0.1197
C000410,P00547,0.1169
C000410,P00554,0.1164
C000411,P00068,0.1261
C000411,P00186,0.1253
C000411,P00130,0.1167
C000411,P00528,0.1132
