"order_id","product_id","quantity","revenue"
"O000327","P0007","4","5860.52"
"O000328","P0019","2","3094.52"
"O000328","P0002","3","7887.99"
"O000329","P0029","4","2132.60"
"O000329","P0001","5","27765.45"
"O000329","P0004","5","30217.35"
"O000330","P0011","4","5642.88"
"O000330","P0006","2","6446.44"
"O000330","P0004","2","12560.34"
"O000330","P0014","5","2925.10"
"O000331","P0011","4","4660.52"
"O000331","P0014","2","1072.30"
"O000331","P0020","3","3126.21"
"O000331","P0028","3","6168.18"
"O000332","P0011","5","7064.25"
"O000332","P0003","5","15142.55"
"O000332","P0009","2","3263.80"
"O000333","P0022","2","920.68"
"O000333","P0020","4","4290.08"
"O000333","P0008","3","4307.13"
"O000333","P0014","4","2154.80"
"O000334","P0018","1","1654.69"
"O000335","P0004","1","6214.65"
"O000335","P0009","3","5201.58"
"O000336","P0017","1","1188.77"
"O000336","P0018","1","1645.62"
"O000337","P0022","4","1954.84"
"O000338","P0028","4","8520.60"
"O000338","P0009","3","4872.66"
"O000339","P0013","3","11255.91"
"O000339","P0016","3","9605.97"
"O000340","P0015","3","2838.60"
"O000340","P0027","2","1625.30"
"O000340","P0028","5","10658.85"
"O000340","P0018","3","4955.16"
"O000341","P0017","4","4698.28"
"O000341","P0009","1","1681.90"
"O000341","P0020","2","2348.36"
"O000341","P0026","3","3795.21"
"O000342","P0013","5","18082.80"
"O000342","P0030","5","11788.50"
"O000342","P0011","4","5817.88"
"O000342","P0022","5","2524.00"
"O000343","P0016","1","3205.56"
"O000344","P0004","4","23770.68"
"O000344","P0024","1","1011.66"
"O000344","P0026","5","5521.35"
"O000345","P0006","2","5500.06"
"O000345","P0020","4","3714.52"
"O000345","P0012","3","2014.59"
"O000346","P0007","2","3244.56"
"O000346","P0009","4","7086.92"
"O000346","P0023","2","597.76"
"O000346","P0012","5","3213.85"
"O000347","P0007","4","6195.16"
"O000347","P0009","1","1717.53"
"O000348","P0021","3","3750.15"
"O000348","P0006","2","5305.30"
"O000348","P0026","3","3097.17"
"O000348","P0027","2","1404.58"
"O000349","P0013","4","14947.60"
"O000349","P0011","1","1457.84"
"O000350","P0020","1","1039.39"
"O000351","P0018","2","2963.24"
"O000352","P0029","5","2717.90"
"O000352","P0011","1","1399.13"
"O000353","P0029","5","2657.95"
"O000354","P0028","4","9011.36"
"O000354","P0021","3","4279.41"
"O000354","P0011","4","5662.84"
"O000354","P0022","4","1914.80"
"O000355","P0018","2","3347.24"
"O000355","P0002","1","2636.02"
"O000356","P0006","3","9201.96"
"O000356","P0011","2","2655.30"
"O000356","P0016","3","10053.42"
"O000356","P0025","4","4606.88"
"O000357","P0030","1","2453.79"
"O000357","P0028","4","8145.36"
"O000357","P0004","3","15259.05"
"O000358","P0024","1","1146.03"
"O000358","P0014","4","1840.00"
"O000358","P0030","3","6030.66"
"O000359","P0020","2","1906.36"
"O000359","P0018","2","3225.72"
"O000359","P0025","2","2120.84"
"O000360","P0017","2","2180.90"
"O000360","P0029","1","526.11"
"O000360","P0019","1","1666.95"
"O000360","P0004","1","6278.14"
"O000361","P0002","2","5469.82"
"O000362","P0003","3","8306.64"
"O000362","P0012","3","1925.37"
"O000363","P0012","4","2661.52"
"O000363","P0021","2","2785.74"
"O000364","P0002","4","9668.88"
"O000364","P0026","5","5796.05"
"O000365","P0027","4","3227.72"
"O000366","P0024","5","6269.25"
"O000367","P0022","1","482.42"
"O000367","P0001","5","29049.40"
"O000368","P0025","5","5673.55"
"O000369","P0009","4","7158.76"
"O000369","P0018","4","6992.64"
"O000369","P0028","2","4553.24"
"O000370","P0007","3","4678.02"
"O000370","P0002","1","2494.27"
"O000370","P0022","1","462.93"
"O000371","P0015","3","2945.61"
"O000371","P0010","1","2414.07"
"O000371","P0014","5","2656.90"
"O000372","P0021","2","2358.24"
"O000372","P0016","5","15546.80"
"O000372","P0001","4","19326.44"
"O000372","P0019","3","4187.04"
"O000373","P0018","3","4667.70"
"O000374","P0024","3","3791.49"
"O000375","P0029","2","902.88"
"O000375","P0018","2","2993.80"
"O000375","P0001","3","16949.79"
"O000375","P0013","4","14200.00"
"O000376","P0012","3","1979.61"
"O000377","P0027","4","3294.44"
"O000377","P0029","4","2190.52"
"O000377","P0015","5","4907.90"
"O000377","P0024","5","6129.95"
"O000378","P0001","2","11635.62"
"O000379","P0013","2","7541.50"
"O000380","P0021","3","4616.16"
"O000380","P0027","5","4068.35"
"O000381","P0023","1","334.23"
"O000381","P0015","3","3072.21"
"O000381","P0001","5","30050.35"
"O000382","P0005","4","11772.20"
"O000383","P0021","3","4074.30"
"O000383","P0028","2","4525.14"
"O000383","P0025","5","5587.05"
"O000383","P0001","1","6029.83"
"O000384","P0025","2","2308.68"
"O000384","P0009","5","8500.15"
"O000384","P0004","3","18337.74"
"O000385","P0009","5","8584.90"
"O000386","P0001","5","30996.35"
"O000386","P0015","3","3051.93"
"O000386","P0014","5","2823.05"
"O000387","P0003","2","5769.22"
"O000387","P0015","2","1932.94"
"O000388","P0027","1","771.81"
"O000388","P0029","5","2797.95"
"O000389","P0020","2","2274.36"
"O000389","P0006","4","12842.44"
"O000390","P0029","5","2755.05"
"O000390","P0024","5","5928.80"
"O000391","P0005","2","5718.84"
"O000391","P0013","4","14734.36"
"O000391","P0011","1","1418.00"
"O000392","P0006","5","16596.30"
"O000392","P0003","3","8606.88"
"O000392","P0001","4","22840.24"
"O000392","P0027","5","4093.75"
"O000393","P0026","1","1302.52"
"O000393","P0005","4","11822.80"
"O000393","P0011","3","4049.73"
"O000394","P0009","5","8144.80"
"O000394","P0002","2","5215.00"
"O000395","P0029","3","1592.40"
"O000395","P0021","5","7673.80"
"O000395","P0015","1","980.15"
"O000396","P0017","3","3209.13"
"O000396","P0021","5","7243.10"
"O000396","P0015","1","995.61"
"O000396","P0026","3","3681.39"
"O000397","P0030","5","12105.05"
"O000397","P0020","5","5431.15"
"O000397","P0023","5","1497.70"
"O000397","P0002","3","7516.05"
"O000398","P0005","3","8224.98"
"O000399","P0016","4","12707.88"
"O000399","P0006","1","3351.32"
"O000399","P0024","4","5283.16"
"O000400","P0007","5","7125.60"
"O000401","P0018","4","6290.04"
"O000401","P0010","4","9871.76"
"O000402","P0012","2","1423.72"
"O000402","P0002","2","5222.02"
"O000402","P0020","4","4634.48"
"O000402","P0011","3","4185.24"
"O000403","P0008","4","5749.72"
"O000403","P0026","1","1162.80"
"O000403","P0001","1","5482.68"
"O000403","P0012","4","2671.28"
"O000404","P0005","1","2769.39"
"O000404","P0025","3","3213.03"
"O000404","P0009","2","3333.18"
"O000404","P0003","1","2986.94"
"O000405","P0027","3","2355.36"
"O000405","P0016","4","12973.24"
"O000405","P0001","1","6133.17"
"O000405","P0013","1","3543.82"
"O000406","P0017","1","1217.69"
"O000407","P0004","3","17685.78"
"O000407","P0015","1","1037.91"
"O000408","P0023","4","1206.80"
"O000408","P0015","3","2967.93"
"O000408","P0024","4","5263.24"
"O000409","P0005","5","14751.65"
"O000410","P0020","5","5176.45"
"O000411","P0001","2","12024.90"
"O000412","P0004","4","25183.20"
"O000412","P0020","3","3256.02"
"O000412","P0010","2","4943.18"
"O000413","P0011","5","7324.60"
"O000414","P0025","3","3409.44"
"O000414","P0026","5","6537.45"
"O000414","P0022","1","472.19"
"O000415","P0003","3","8558.94"
"O000416","P0027","2","1563.78"
"O000416","P0016","3","9181.17"
"O000416","P0025","4","4725.20"
"O000416","P0001","2","11174.76"
"O000417","P0007","3","4970.58"
"O000417","P0015","5","5114.05"
"O000417","P0024","5","6483.45"
"O000418","P0002","5","10800.20"
"O000418","P0029","3","1409.85"
"O000418","P0015","4","3241.40"
"O000418","P0011","1","1342.97"
"O000419","P0008","5","6729.20"
"O000420","P0010","1","1962.58"
"O000420","P0017","3","2770.95"
"O000420","P0003","2","4780.90"
"O000420","P0021","5","7327.20"
"O000421","P0002","2","5481.68"
"O000421","P0022","2","887.84"
"O000422","P0029","1","552.45"
"O000422","P0002","3","7479.30"
"O000423","P0002","5","12143.70"
"O000423","P0021","3","4435.05"
"O000423","P0024","4","4354.16"
"O000424","P0027","1","843.39"
"O000424","P0004","5","32246.60"
"O000424","P0011","4","5363.96"
"O000424","P0019","1","1510.45"
"O000425","P0013","3","11308.47"
"O000425","P0017","4","3708.84"
"O000425","P0018","5","8081.80"
"O000426","P0013","1","3617.34"
"O000426","P0030","5","10528.45"
"O000427","P0030","5","11741.05"
"O000427","P0009","2","3406.42"
"O000427","P0027","3","2368.53"
"O000427","P0008","2","2768.86"
"O000428","P0028","3","6587.97"
"O000429","P0016","5","15391.45"
"O000429","P0004","3","18408.45"
"O000430","P0022","5","2319.90"
"O000431","P0015","3","3100.26"
"O000431","P0004","2","12329.12"
"O000432","P0027","1","808.09"
"O000432","P0011","5","6058.00"
"O000432","P0015","1","930.69"
"O000433","P0009","4","6812.20"
"O000433","P0012","2","1403.82"
"O000434","P0008","3","4185.63"
"O000434","P0013","5","18688.40"
"O000435","P0020","5","5665.60"
"O000435","P0016","4","13048.28"
"O000436","P0020","4","4311.96"
"O000437","P0017","2","2252.74"
"O000437","P0025","1","1073.40"
"O000438","P0002","2","4939.94"
"O000438","P0018","5","7735.10"
"O000439","P0018","4","6565.40"
"O000439","P0024","3","3642.87"
"O000439","P0023","2","622.92"
"O000440","P0020","4","4461.40"
"O000441","P0023","3","963.15"
"O000441","P0025","5","5673.90"
"O000441","P0001","5","27589.00"
"O000441","P0007","3","4746.99"
"O000442","P0010","5","11458.60"
"O000443","P0004","2","12249.28"
"O000443","P0009","4","6554.68"
"O000443","P0017","3","3261.00"
"O000443","P0001","5","27451.20"
"O000444","P0023","1","330.44"
"O000445","P0028","1","1882.80"
"O000445","P0001","3","16935.51"
"O000446","P0001","4","22733.80"
"O000447","P0027","2","1497.08"
"O000447","P0004","1","5796.91"
"O000447","P0013","3","9007.23"
"O000448","P0023","4","1253.28"
"O000448","P0009","1","1644.70"
"O000448","P0004","2","12455.22"
"O000449","P0023","3","973.56"
"O000449","P0006","5","16371.75"
"O000449","P0028","5","11263.10"
"O000449","P0021","2","2974.40"
"O000450","P0012","1","696.12"
"O000450","P0004","5","29511.95"
"O000450","P0005","1","2737.40"
"O000450","P0007","4","6573.44"
"O000451","P0030","3","7345.59"
"O000451","P0020","5","5723.25"
"O000452","P0004","3","18373.77"
"O000452","P0025","1","1120.93"
"O000453","P0014","3","1639.83"
"O000453","P0024","5","6721.80"
"O000453","P0001","3","17315.97"
"O000454","P0029","1","527.62"
"O000454","P0023","3","993.60"
"O000455","P0005","4","10658.88"
"O000455","P0027","1","661.83"
"O000456","P0025","3","3230.16"
"O000456","P0008","4","5219.16"
"O000457","P0024","2","2346.82"
"O000457","P0030","5","12364.30"
"O000458","P0022","3","1201.89"
"O000459","P0013","5","18402.60"
"O000459","P0009","5","8731.10"
"O000460","P0023","5","1579.20"
"O000461","P0024","1","1304.32"
"O000461","P0028","4","8457.24"
"O000461","P0009","3","4808.61"
"O000461","P0010","2","4420.72"
"O000462","P0001","1","5741.61"
"O000463","P0004","5","30242.50"
"O000463","P0022","5","2331.50"
"O000463","P0029","1","567.40"
"O000464","P0009","1","1563.01"
"O000464","P0015","3","3034.95"
"O000464","P0023","4","1222.08"
"O000464","P0029","1","558.22"
"O000465","P0022","2","1004.66"
"O000465","P0030","3","7389.96"
"O000465","P0021","5","7618.50"
"O000465","P0010","1","2509.68"
"O000466","P0024","5","6532.65"
"O000466","P0015","5","4804.55"
"O000466","P0029","5","2780.05"
"O000466","P0008","4","5357.36"
"O000467","P0011","3","4374.45"
"O000467","P0024","4","5225.52"
"O000468","P0014","3","1473.75"
"O000468","P0002","3","6668.19"
"O000468","P0016","2","6323.74"
"O000468","P0012","4","2345.44"
"O000469","P0004","1","6461.17"
"O000469","P0025","2","2289.94"
"O000469","P0023","1","336.64"
"O000470","P0027","4","3173.24"
"O000470","P0021","3","4025.97"
"O000471","P0004","1","5867.17"
"O000471","P0030","5","11756.55"
"O000471","P0018","1","1567.67"
"O000471","P0024","1","1228.91"
"O000472","P0026","5","6199.80"
"O000472","P0022","3","1461.51"
"O000472","P0019","4","6239.64"
"O000472","P0001","4","23016.48"
"O000473","P0003","4","11311.40"
"O000473","P0021","4","5946.28"
"O000474","P0021","4","6211.52"
"O000474","P0022","3","1479.15"
"O000475","P0003","4","10890.32"
"O000475","P0011","2","2858.98"
"O000475","P0017","2","2332.66"
"O000476","P0013","3","11073.09"
"O000476","P0007","1","1612.40"
"O000477","P0001","5","28359.20"
"O000477","P0025","3","3457.02"
"O000477","P0030","3","7685.25"
"O000477","P0018","2","3297.26"
"O000478","P0001","5","29597.05"
"O000478","P0029","2","1150.78"
"O000479","P0027","2","1565.68"
"O000480","P0002","1","2367.05"
"O000480","P0020","3","3315.12"
"O000481","P0015","1","1038.99"
"O000481","P0019","1","1491.48"
"O000482","P0009","3","4831.56"
"O000483","P0014","4","2156.40"
"O000483","P0016","1","3046.99"
"O000484","P0025","3","3224.76"
"O000484","P0016","4","12549.92"
"O000484","P0001","2","11274.46"
"O000484","P0009","3","4820.22"
"O000485","P0007","1","1627.51"
"O000485","P0010","2","4550.46"
"O000486","P0030","4","9897.64"
"O000486","P0006","5","15493.05"
"O000486","P0022","1","456.10"
"O000487","P0025","4","4262.88"
"O000487","P0007","2","3106.70"
"O000487","P0020","1","1107.50"
"O000488","P0014","1","543.34"
"O000489","P0016","2","6292.26"
"O000489","P0003","3","8634.27"
"O000489","P0030","2","4861.70"
"O000489","P0014","4","2195.92"
"O000490","P0026","3","3922.35"
"O000491","P0012","1","650.53"
"O000491","P0023","1","316.72"
"O000491","P0003","4","10784.96"
"O000491","P0009","3","4869.21"
"O000492","P0014","3","1500.99"
"O000493","P0027","2","1728.56"
"O000493","P0003","5","15294.65"
"O000494","P0020","3","3461.49"
"O000494","P0024","4","4922.08"
"O000494","P0003","2","5428.36"
"O000494","P0025","3","3410.94"
"O000495","P0012","4","2877.28"
"O000495","P0003","4","11969.36"
"O000496","P0021","2","3046.24"
"O000496","P0028","3","6091.41"
"O000496","P0006","2","6259.68"
"O000497","P0003","4","11780.60"
"O000497","P0014","4","2298.68"
"O000497","P0015","4","3993.40"
"O000498","P0003","2","5399.38"
"O000498","P0010","4","9184.84"
"O000499","P0010","5","12496.45"
"O000499","P0022","2","1004.44"
"O000500","P0020","3","3102.63"
"O000501","P0019","1","1677.73"
"O000501","P0008","4","5473.56"
"O000501","P0001","5","29020.90"
"O000501","P0014","3","1760.94"
"O000502","P0014","1","553.78"
"O000502","P0022","4","1975.88"
"O000502","P0018","4","6348.08"
"O000502","P0023","1","306.62"
"O000503","P0017","4","4449.76"
"O000503","P0004","1","6436.07"
"O000504","P0015","4","3632.36"
"O000504","P0003","5","12529.60"
"O000504","P0007","3","4464.87"
"O000504","P0008","3","3754.14"
"O000505","P0016","5","16487.70"
"O000505","P0010","1","2448.04"
"O000506","P0021","2","2763.06"
"O000507","P0024","4","4699.08"
"O000507","P0010","4","8951.04"
"O000507","P0016","3","9982.05"
"O000508","P0019","4","6233.56"
"O000509","P0002","4","10594.40"
"O000509","P0015","5","4592.50"
"O000509","P0027","4","3413.04"
"O000510","P0023","3","885.12"
"O000510","P0028","1","2287.04"
"O000510","P0025","5","5568.05"
"O000511","P0015","4","4106.24"
"O000511","P0025","5","5615.35"
"O000511","P0001","1","5681.45"
"O000512","P0017","4","4644.96"
"O000513","P0028","3","6768.39"
"O000513","P0023","4","1251.08"
"O000514","P0029","1","512.36"
"O000514","P0008","3","4229.40"
"O000515","P0022","2","994.12"
"O000515","P0006","1","3120.25"
"O000515","P0001","3","18012.96"
"O000516","P0004","4","25905.64"
"O000516","P0018","2","3396.30"
"O000516","P0012","5","3525.15"
"O000517","P0005","5","15156.35"
"O000517","P0014","1","560.66"
"O000517","P0027","5","3989.40"
"O000517","P0016","2","6041.88"
"O000518","P0021","2","2855.78"
"O000519","P0005","1","2951.16"
"O000519","P0028","3","6866.91"
"O000519","P0030","5","12752.55"
"O000520","P0009","3","5170.50"
"O000520","P0019","3","4918.32"
"O000520","P0021","4","5732.64"
"O000521","P0001","3","17286.84"
"O000521","P0008","2","2790.70"
"O000522","P0004","3","17370.93"
"O000522","P0018","2","3095.44"
"O000522","P0026","5","6227.70"
"O000522","P0030","3","6843.63"
"O000523","P0014","2","1179.04"
"O000523","P0030","3","7702.41"
"O000523","P0029","2","1085.38"
"O000523","P0023","5","1649.65"
"O000524","P0019","2","3128.04"
"O000524","P0001","1","5769.05"
"O000525","P0028","2","4313.14"
"O000525","P0025","5","5587.95"
"O000526","P0001","3","17336.91"
"O000526","P0024","4","4997.28"
"O000526","P0012","1","717.79"
"O000527","P0012","3","2009.07"
"O000527","P0022","5","2335.95"
"O000527","P0018","1","1720.52"
"O000527","P0021","3","4551.00"
"O000528","P0009","1","1527.00"
"O000528","P0022","2","932.30"
"O000528","P0004","3","17224.95"
"O000528","P0007","3","3990.39"
"O000529","P0016","5","13883.90"
"O000529","P0006","1","3001.70"
"O000530","P0013","2","7152.90"
"O000530","P0007","4","6531.64"
"O000530","P0011","4","4848.88"
"O000530","P0028","4","8512.36"
"O000531","P0025","3","3409.14"
"O000532","P0012","1","712.77"
"O000532","P0011","5","6617.65"
"O000533","P0024","5","6396.40"
"O000533","P0005","3","8782.23"
"O000534","P0020","1","1122.55"
"O000534","P0001","2","11260.40"
"O000534","P0006","5","16752.65"
"O000534","P0021","1","1373.87"
"O000535","P0014","5","2904.35"
"O000536","P0028","4","9086.88"
"O000536","P0012","2","1287.98"
"O000536","P0005","4","11118.96"
"O000536","P0024","3","3751.62"
"O000537","P0027","3","2563.68"
"O000537","P0007","1","1657.15"
"O000537","P0013","2","7452.00"
"O000538","P0008","2","2507.44"
"O000539","P0005","2","5420.74"
"O000539","P0002","5","13193.55"
"O000540","P0003","3","8772.06"
"O000541","P0022","1","488.76"
"O000541","P0024","3","3546.15"
"O000542","P0018","3","4443.78"
"O000543","P0006","1","3206.03"
"O000543","P0012","2","1096.68"
"O000543","P0022","1","442.89"
"O000544","P0012","3","1973.82"
"O000544","P0009","1","1701.43"
"O000544","P0024","1","1204.76"
"O000545","P0021","3","4082.07"
"O000545","P0024","4","5275.12"
"O000545","P0026","2","2458.38"
"O000546","P0025","5","5837.80"
"O000546","P0030","3","7490.31"
"O000546","P0023","1","317.22"
"O000546","P0008","3","4298.04"
"O000547","P0028","3","6423.21"
"O000548","P0019","5","7930.35"
"O000548","P0020","3","3472.56"
"O000548","P0004","3","19240.50"
"O000548","P0016","5","16635.20"
"O000549","P0003","3","8631.15"
"O000549","P0027","2","1634.48"
"O000550","P0006","4","13365.24"
"O000550","P0013","1","3652.26"
"O000551","P0007","5","7177.30"
"O000552","P0011","3","4146.57"
"O000552","P0022","1","477.38"
"O000552","P0010","4","9378.20"
"O000552","P0017","1","1157.66"
"O000553","P0015","2","1906.98"
"O000553","P0014","2","1058.50"
"O000553","P0023","4","1312.32"
"O000553","P0009","1","1722.85"
"O000554","P0029","5","2850.15"
"O000555","P0021","3","4133.64"
"O000555","P0004","1","6345.19"
"O000555","P0016","4","13335.88"
"O000556","P0011","1","1415.00"
"O000556","P0001","1","5863.55"
"O000556","P0019","5","8161.20"
"O000556","P0009","3","5209.92"
"O000557","P0007","1","1641.60"
"O000557","P0025","2","2361.74"
"O000557","P0011","1","1478.03"
"O000557","P0013","4","14922.32"
"O000558","P0020","3","3310.83"
